
Валовая прибыль предприятия %ВалютаОтчета%

Параметры:	Период: 01.01.2020 - 31.12.2020
	Показывать продажи: Кроме продаж между собственными юр. лицами
	Данные продаж: В валюте упр. учета без НДС
Отбор:	Склад Не в группе "Товары отгруж. без перехода прав.собст. "

Сегмент	Группа доступа	Клиент	Головное предприятие	Период, месяц	Выручка
Центральный ФО	ЦФО Яровой	БУГОР ТД, ООО, Владимирская обл.		Ноябрь 2020 г.	19 014,37
Центральный ФО	ЦФО Яровой	БУГОР ТД, ООО, Владимирская обл.		Декабрь 2020 г.	19 770,34
Центральный ФО	ЦФО Яровой	Вольнов ВК, ИП, Владимир			1 475 084,04
Центральный ФО	ЦФО Яровой	Вольнов ВК, ИП, Владимир		Январь 2020 г.	127 971,63
Центральный ФО	ЦФО Яровой	Вольнов ВК, ИП, Владимир		Март 2020 г.	162 202,72
Центральный ФО	ЦФО Яровой	Вольнов ВК, ИП, Владимир		Апрель 2020 г.	215 038,41
Центральный ФО	ЦФО Яровой	Вольнов ВК, ИП, Владимир		Май 2020 г.	282 775,76
Центральный ФО	ЦФО Яровой	Вольнов ВК, ИП, Владимир		Июнь 2020 г.	136 755,81
Центральный ФО	ЦФО Яровой	Вольнов ВК, ИП, Владимир		Июль 2020 г.	202 710,80
Центральный ФО	ЦФО Яровой	Вольнов ВК, ИП, Владимир		Август 2020 г.	53 034,88
Центральный ФО	ЦФО Яровой	Вольнов ВК, ИП, Владимир		Сентябрь 2020 г.	156 718,39
Центральный ФО	ЦФО Яровой	Вольнов ВК, ИП, Владимир		Ноябрь 2020 г.	137 875,64
Центральный ФО	ЦФО Яровой	Голенок НМ, ИП, Брянск	Осипов В.М., ИП, Брянск		326 046,32
Центральный ФО	ЦФО Яровой	Голенок НМ, ИП, Брянск	Осипов В.М., ИП, Брянск	Февраль 2020 г.	31 569,82
Центральный ФО	ЦФО Яровой	Голенок НМ, ИП, Брянск	Осипов В.М., ИП, Брянск	Май 2020 г.	42 654,94
Центральный ФО	ЦФО Яровой	Голенок НМ, ИП, Брянск	Осипов В.М., ИП, Брянск	Июнь 2020 г.	16 285,48
Центральный ФО	ЦФО Яровой	Голенок НМ, ИП, Брянск	Осипов В.М., ИП, Брянск	Сентябрь 2020 г.	114 226,58
Центральный ФО	ЦФО Яровой	Голенок НМ, ИП, Брянск	Осипов В.М., ИП, Брянск	Октябрь 2020 г.	33 987,24
Центральный ФО	ЦФО Яровой	Голенок НМ, ИП, Брянск	Осипов В.М., ИП, Брянск	Ноябрь 2020 г.	87 322,26
Центральный ФО	ЦФО Яровой	Горлов Е.В., ИП, Владимирская обл.	БУГОР ТД, ООО, Владимирская обл.		116 819,33
Центральный ФО	ЦФО Яровой	Горлов Е.В., ИП, Владимирская обл.	БУГОР ТД, ООО, Владимирская обл.	Февраль 2020 г.	13 983,48
Центральный ФО	ЦФО Яровой	Горлов Е.В., ИП, Владимирская обл.	БУГОР ТД, ООО, Владимирская обл.	Июль 2020 г.	39 476,07
Центральный ФО	ЦФО Яровой	Горлов Е.В., ИП, Владимирская обл.	БУГОР ТД, ООО, Владимирская обл.	Август 2020 г.	16 152,13
Центральный ФО	ЦФО Яровой	Горлов Е.В., ИП, Владимирская обл.	БУГОР ТД, ООО, Владимирская обл.	Октябрь 2020 г.	18 070,72
Центральный ФО	ЦФО Яровой	Горлов Е.В., ИП, Владимирская обл.	БУГОР ТД, ООО, Владимирская обл.	Декабрь 2020 г.	29 136,93
Центральный ФО	ЦФО Яровой	ЕВРОСНАБ ЭКСПЕРТ, ООО, Москва	ТД СНАБГЕРМЕС, ООО, Серпухов		5 839,17
Центральный ФО	ЦФО Яровой	ЕВРОСНАБ ЭКСПЕРТ, ООО, Москва	ТД СНАБГЕРМЕС, ООО, Серпухов	Октябрь 2020 г.	5 839,17
Центральный ФО	ЦФО Яровой	Елина НС, ИП, Владимирская обл.			36 625,54
Центральный ФО	ЦФО Яровой	Елина НС, ИП, Владимирская обл.		Август 2020 г.	16 098,73
Центральный ФО	ЦФО Яровой	Елина НС, ИП, Владимирская обл.		Сентябрь 2020 г.	12 558,81
Центральный ФО	ЦФО Яровой	Елина НС, ИП, Владимирская обл.		Ноябрь 2020 г.	7 968,00
Центральный ФО	ЦФО Яровой	Казаков Николай Николаевич, ИП, Москва	Гремир, ООО, Москва		905,32
Центральный ФО	ЦФО Яровой	Казаков Николай Николаевич, ИП, Москва	Гремир, ООО, Москва	Январь 2020 г.	363,52
Центральный ФО	ЦФО Яровой	Казаков Николай Николаевич, ИП, Москва	Гремир, ООО, Москва	Октябрь 2020 г.	541,80
Центральный ФО	ЦФО Яровой	Кашлюнов АВ, ИП, Владимирская обл.			31 642,31
Центральный ФО	ЦФО Яровой	Кашлюнов АВ, ИП, Владимирская обл.		Март 2020 г.	17 096,12
Центральный ФО	ЦФО Яровой	Кашлюнов АВ, ИП, Владимирская обл.		Июль 2020 г.	14 546,19
Центральный ФО	ЦФО Яровой	Компания Термомир, ООО, Белгород	Термомир, ООО, Белгород		82 569,61
Центральный ФО	ЦФО Яровой	Компания Термомир, ООО, Белгород	Термомир, ООО, Белгород	Сентябрь 2020 г.	82 569,61
Центральный ФО	ЦФО Яровой	Криводаев А.В., ИП, Москва			162 866,07
Центральный ФО	ЦФО Яровой	Криводаев А.В., ИП, Москва		Март 2020 г.	83 853,40
Центральный ФО	ЦФО Яровой	Криводаев А.В., ИП, Москва		Июнь 2020 г.	23 151,02
Центральный ФО	ЦФО Яровой	Криводаев А.В., ИП, Москва		Сентябрь 2020 г.	55 861,65
Центральный ФО	ЦФО Яровой	Крылов Д.Г., ИП, Владимирская обл.			4 717,93
Центральный ФО	ЦФО Яровой	Крылов Д.Г., ИП, Владимирская обл.		Январь 2020 г.	4 717,93
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.			514 339,99
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.		Январь 2020 г.	34 741,66
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.		Февраль 2020 г.	24 526,81
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.		Март 2020 г.	23 951,59
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.		Апрель 2020 г.	38 898,91
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.		Май 2020 г.	18 064,06
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.		Июнь 2020 г.	17 813,89
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.		Июль 2020 г.	86 560,25
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.		Август 2020 г.	40 897,68
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.		Сентябрь 2020 г.	28 508,25
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.		Октябрь 2020 г.	75 754,95
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.		Ноябрь 2020 г.	17 106,49
Центральный ФО	ЦФО Яровой	Маликов М.Г., ИП, Владимирская обл.		Декабрь 2020 г.	107 515,45
Центральный ФО	ЦФО Яровой	МОСГЛАВСБЫТ, ООО, Москва			9 885,38
Центральный ФО	ЦФО Яровой	МОСГЛАВСБЫТ, ООО, Москва		Сентябрь 2020 г.	9 885,38
Центральный ФО	ЦФО Яровой	Окуньков ДВ, ИП, Курск			34 101,96
Центральный ФО	ЦФО Яровой	Окуньков ДВ, ИП, Курск		Ноябрь 2020 г.	34 101,96
Центральный ФО	ЦФО Яровой	ОСА,  ООО, Ивантеевка			6 593,61
Центральный ФО	ЦФО Яровой	ОСА,  ООО, Ивантеевка		Сентябрь 2020 г.	6 593,61
Центральный ФО	ЦФО Яровой	ПРОФЕССИОНАЛЬНЫЕ РЕШЕНИЯ, ООО, Владимир			633 490,06
Центральный ФО	ЦФО Яровой	ПРОФЕССИОНАЛЬНЫЕ РЕШЕНИЯ, ООО, Владимир		Июль 2020 г.	231 595,82
Центральный ФО	ЦФО Яровой	ПРОФЕССИОНАЛЬНЫЕ РЕШЕНИЯ, ООО, Владимир		Август 2020 г.	119 011,69
Центральный ФО	ЦФО Яровой	ПРОФЕССИОНАЛЬНЫЕ РЕШЕНИЯ, ООО, Владимир		Сентябрь 2020 г.	78 235,27
Центральный ФО	ЦФО Яровой	ПРОФЕССИОНАЛЬНЫЕ РЕШЕНИЯ, ООО, Владимир		Ноябрь 2020 г.	170 789,16
Центральный ФО	ЦФО Яровой	ПРОФЕССИОНАЛЬНЫЕ РЕШЕНИЯ, ООО, Владимир		Декабрь 2020 г.	33 858,12
Центральный ФО	ЦФО Яровой	Ростком-Центр, ООО, Московская обл.			17 169,60
Центральный ФО	ЦФО Яровой	Ростком-Центр, ООО, Московская обл.		Март 2020 г.	17 169,60
Центральный ФО	ЦФО Яровой	САНТЕХОПТТВЕРЬ+, ООО, Тверь	СантехОптТверь, ООО, Тверь		97 648,69
Центральный ФО	ЦФО Яровой	САНТЕХОПТТВЕРЬ+, ООО, Тверь	СантехОптТверь, ООО, Тверь	Август 2020 г.	97 648,69
Центральный ФО	ЦФО Яровой	САНТОРГ, ООО, МО	ТД ЛЗП, ООО, Москва		2 999 896,26
Центральный ФО	ЦФО Яровой	САНТОРГ, ООО, МО	ТД ЛЗП, ООО, Москва	Апрель 2020 г.	365 164,90
Центральный ФО	ЦФО Яровой	САНТОРГ, ООО, МО	ТД ЛЗП, ООО, Москва	Май 2020 г.	1 098 368,39
